# Tutorial-scale subset of the Central Asia thermal-history compilation from
# Boone et al. (2025), Communications Earth & Environment 6, 1015.
# DOI of full dataset: https://doi.org/10.58024/AGUA6E7B32B9
# Original source: https://github.com/samuelcboone/ThermoPlates (Example_data_Central_Asia.csv).
# Data downsampled to 5 Myr cadence for tutorial use; full per-Myr resolution
# is available on the EarthBank platform (https://earthbank.auscope.org.au/).
# Columns: lat, lon, sample_name, TOAGE (Ma), FROMAGE (Ma), OnlyCooling (degC),
#          TempDiff (degC, uncertainty), Region (id), Sub-Region (id).
lat,lon,sample_name,TOAGE,FROMAGE,OnlyCooling,TempDiff,Region,Sub-Region
41.9141,77.0598,TRN2.2,245,245.999,,,1,3
41.9141,77.0598,TRN2.2,240,240.999,,,1,3
41.9141,77.0598,TRN2.2,235,235.999,,,1,3
41.9141,77.0598,TRN2.2,230,230.999,,,1,3
41.9141,77.0598,TRN2.2,225,225.999,,,1,3
41.9141,77.0598,TRN2.2,220,220.999,,,1,3
41.9141,77.0598,TRN2.2,215,215.999,,,1,3
41.9141,77.0598,TRN2.2,210,210.999,,,1,3
41.9141,77.0598,TRN2.2,205,205.999,,,1,3
41.9141,77.0598,TRN2.2,200,200.999,,,1,3
41.9141,77.0598,TRN2.2,195,195.999,,,1,3
41.9141,77.0598,TRN2.2,190,190.999,,,1,3
41.9141,77.0598,TRN2.2,185,185.999,,,1,3
41.9141,77.0598,TRN2.2,180,180.999,,,1,3
41.9141,77.0598,TRN2.2,175,175.999,,,1,3
41.9141,77.0598,TRN2.2,170,170.999,,,1,3
41.9141,77.0598,TRN2.2,165,165.999,,,1,3
41.9141,77.0598,TRN2.2,160,160.999,,,1,3
41.9141,77.0598,TRN2.2,155,155.999,,,1,3
41.9141,77.0598,TRN2.2,150,150.999,121.9069135,0.475961538,1,3
41.9141,77.0598,TRN2.2,145,145.999,119.6418097,0.415224913,1,3
41.9141,77.0598,TRN2.2,140,140.999,117.8977217,0.268773558,1,3
41.9141,77.0598,TRN2.2,135,135.999,116.5459511,0.356834532,1,3
41.9141,77.0598,TRN2.2,130,130.999,114.8772199,0.177719604,1,3
41.9141,77.0598,TRN2.2,125,125.999,114.0069273,0.168105407,1,3
41.9141,77.0598,TRN2.2,120,120.999,112.9653834,0.323196448,1,3
41.9141,77.0598,TRN2.2,115,115.999,111.2919367,0.43020274,1,3
41.9141,77.0598,TRN2.2,110,110.999,108.3773303,1.059611284,1,3
41.9141,77.0598,TRN2.2,105,105.999,97.44122754,2.480013855,1,3
41.9141,77.0598,TRN2.2,100,100.999,83.28845209,0.55245209,1,3
41.9141,77.0598,TRN2.2,95,95.999,81.57892062,0.341428054,1,3
41.9141,77.0598,TRN2.2,90,90.999,79.85484983,0.319601329,1,3
41.9141,77.0598,TRN2.2,85,85.999,78.26329921,0.316929134,1,3
41.9141,77.0598,TRN2.2,80,80.999,76.6467686,0.335196162,1,3
41.9141,77.0598,TRN2.2,75,75.999,74.96786364,0.304609017,1,3
41.9141,77.0598,TRN2.2,70,70.999,73.46301227,0.300060588,1,3
41.9141,77.0598,TRN2.2,65,65.999,71.95445455,0.303030303,1,3
41.9141,77.0598,TRN2.2,60,60.999,70.48628788,0.287878788,1,3
41.9141,77.0598,TRN2.2,55,55.999,69.11115274,0.245068131,1,3
41.9141,77.0598,TRN2.2,50,50.999,67.9923556,0.159580929,1,3
41.9141,77.0598,TRN2.2,45,45.999,67.19445096,0.17903931,1,3
41.9141,77.0598,TRN2.2,40,40.999,64.89820812,1.042924037,1,3
41.9141,77.0598,TRN2.2,35,35.999,58.30173874,0.867249594,1,3
41.9141,77.0598,TRN2.2,30,30.999,54.52732246,0.248019163,1,3
41.9141,77.0598,TRN2.2,25,25.999,53.28722664,0.258194568,1,3
41.9141,77.0598,TRN2.2,20,20.999,51.52590171,0.398877331,1,3
41.9141,77.0598,TRN2.2,15,15.999,49.36140163,0.60743427,1,3
41.9141,77.0598,TRN2.2,10,10.999,40.66350843,5.090288275,1,3
41.9141,77.0598,TRN2.2,5,5.999,21.99909972,,1,3
41.9141,77.0598,TRN2.2,0,0.999,13.26952518,,1,3
42.1613,78.0818,TRN3.1,300,300.999,,,1,2
42.1613,78.0818,TRN3.1,295,295.999,,,1,2
42.1613,78.0818,TRN3.1,290,290.999,,,1,2
42.1613,78.0818,TRN3.1,285,285.999,,,1,2
42.1613,78.0818,TRN3.1,280,280.999,,,1,2
42.1613,78.0818,TRN3.1,275,275.999,,,1,2
42.1613,78.0818,TRN3.1,270,270.999,,,1,2
42.1613,78.0818,TRN3.1,265,265.999,,,1,2
42.1613,78.0818,TRN3.1,260,260.999,,,1,2
42.1613,78.0818,TRN3.1,255,255.999,,,1,2
42.1613,78.0818,TRN3.1,250,250.999,,,1,2
42.1613,78.0818,TRN3.1,245,245.999,,,1,2
42.1613,78.0818,TRN3.1,240,240.999,,,1,2
42.1613,78.0818,TRN3.1,235,235.999,,,1,2
42.1613,78.0818,TRN3.1,230,230.999,,,1,2
42.1613,78.0818,TRN3.1,225,225.999,,,1,2
42.1613,78.0818,TRN3.1,220,220.999,,,1,2
42.1613,78.0818,TRN3.1,215,215.999,,,1,2
42.1613,78.0818,TRN3.1,210,210.999,,,1,2
42.1613,78.0818,TRN3.1,205,205.999,,,1,2
42.1613,78.0818,TRN3.1,200,200.999,,,1,2
42.1613,78.0818,TRN3.1,195,195.999,,,1,2
42.1613,78.0818,TRN3.1,190,190.999,,,1,2
42.1613,78.0818,TRN3.1,185,185.999,,,1,2
42.1613,78.0818,TRN3.1,180,180.999,,,1,2
42.1613,78.0818,TRN3.1,175,175.999,,,1,2
42.1613,78.0818,TRN3.1,170,170.999,,,1,2
42.1613,78.0818,TRN3.1,165,165.999,,,1,2
42.1613,78.0818,TRN3.1,160,160.999,,,1,2
42.1613,78.0818,TRN3.1,155,155.999,,,1,2
42.1613,78.0818,TRN3.1,150,150.999,,,1,2
42.1613,78.0818,TRN3.1,145,145.999,,,1,2
42.1613,78.0818,TRN3.1,140,140.999,,,1,2
42.1613,78.0818,TRN3.1,135,135.999,,,1,2
42.1613,78.0818,TRN3.1,130,130.999,,,1,2
42.1613,78.0818,TRN3.1,125,125.999,,,1,2
42.1613,78.0818,TRN3.1,120,120.999,,,1,2
42.1613,78.0818,TRN3.1,115,115.999,,,1,2
42.1613,78.0818,TRN3.1,110,110.999,,,1,2
42.1613,78.0818,TRN3.1,105,105.999,,,1,2
42.1613,78.0818,TRN3.1,100,100.999,,,1,2
42.1613,78.0818,TRN3.1,95,95.999,,,1,2
42.1613,78.0818,TRN3.1,90,90.999,84.67353477,,1,2
42.1613,78.0818,TRN3.1,85,85.999,79.73862484,2.615691547,1,2
42.1613,78.0818,TRN3.1,80,80.999,72.73902728,0.825018432,1,2
42.1613,78.0818,TRN3.1,75,75.999,70.60185212,0.234843675,1,2
42.1613,78.0818,TRN3.1,70,70.999,70.04800616,0.11245438,1,2
42.1613,78.0818,TRN3.1,65,65.999,69.42294185,0.173715269,1,2
42.1613,78.0818,TRN3.1,60,60.999,68.57025091,0.16560219,1,2
42.1613,78.0818,TRN3.1,55,55.999,67.86217691,0.119006639,1,2
42.1613,78.0818,TRN3.1,50,50.999,67.36819019,0.088091481,1,2
42.1613,78.0818,TRN3.1,45,45.999,67.00527434,0.029760547,1,2
42.1613,78.0818,TRN3.1,40,40.999,66.87174201,0.014626352,1,2
42.1613,78.0818,TRN3.1,35,35.999,66.59433679,0.119867701,1,2
42.1613,78.0818,TRN3.1,30,30.999,65.54250848,0.296828909,1,2
42.1613,78.0818,TRN3.1,25,25.999,62.21409784,2.079189189,1,2
42.1613,78.0818,TRN3.1,20,20.999,40.76415105,7.110667996,1,2
42.1613,78.0818,TRN3.1,15,15.999,24.10630083,1.578838174,1,2
42.1613,78.0818,TRN3.1,10,10.999,17.65196875,1.02625,1,2
42.1613,78.0818,TRN3.1,5,5.999,13.47940955,,1,2
42.1613,78.0818,TRN3.1,0,0.999,,,1,2
42.1649,78.08,TRN3.2,300,300.999,,,1,2
42.1649,78.08,TRN3.2,295,295.999,,,1,2
42.1649,78.08,TRN3.2,290,290.999,,,1,2
42.1649,78.08,TRN3.2,285,285.999,,,1,2
42.1649,78.08,TRN3.2,280,280.999,,,1,2
42.1649,78.08,TRN3.2,275,275.999,,,1,2
42.1649,78.08,TRN3.2,270,270.999,,,1,2
42.1649,78.08,TRN3.2,265,265.999,,,1,2
42.1649,78.08,TRN3.2,260,260.999,,,1,2
42.1649,78.08,TRN3.2,255,255.999,,,1,2
42.1649,78.08,TRN3.2,250,250.999,,,1,2
42.1649,78.08,TRN3.2,245,245.999,,,1,2
42.1649,78.08,TRN3.2,240,240.999,,,1,2
42.1649,78.08,TRN3.2,235,235.999,,,1,2
42.1649,78.08,TRN3.2,230,230.999,,,1,2
42.1649,78.08,TRN3.2,225,225.999,,,1,2
42.1649,78.08,TRN3.2,220,220.999,,,1,2
42.1649,78.08,TRN3.2,215,215.999,,,1,2
42.1649,78.08,TRN3.2,210,210.999,,,1,2
42.1649,78.08,TRN3.2,205,205.999,,,1,2
42.1649,78.08,TRN3.2,200,200.999,,,1,2
42.1649,78.08,TRN3.2,195,195.999,,,1,2
42.1649,78.08,TRN3.2,190,190.999,,,1,2
42.1649,78.08,TRN3.2,185,185.999,,,1,2
42.1649,78.08,TRN3.2,180,180.999,,,1,2
42.1649,78.08,TRN3.2,175,175.999,,,1,2
42.1649,78.08,TRN3.2,170,170.999,,,1,2
42.1649,78.08,TRN3.2,165,165.999,,,1,2
42.1649,78.08,TRN3.2,160,160.999,,,1,2
42.1649,78.08,TRN3.2,155,155.999,,,1,2
42.1649,78.08,TRN3.2,150,150.999,,,1,2
42.1649,78.08,TRN3.2,145,145.999,,,1,2
42.1649,78.08,TRN3.2,140,140.999,,,1,2
42.1649,78.08,TRN3.2,135,135.999,,,1,2
42.1649,78.08,TRN3.2,130,130.999,,,1,2
42.1649,78.08,TRN3.2,125,125.999,,,1,2
42.1649,78.08,TRN3.2,120,120.999,,,1,2
42.1649,78.08,TRN3.2,115,115.999,,,1,2
42.1649,78.08,TRN3.2,110,110.999,,,1,2
42.1649,78.08,TRN3.2,105,105.999,,,1,2
42.1649,78.08,TRN3.2,100,100.999,,,1,2
42.1649,78.08,TRN3.2,95,95.999,104.3642152,0.501205137,1,2
42.1649,78.08,TRN3.2,90,90.999,103.5370203,0.620135364,1,2
42.1649,78.08,TRN3.2,85,85.999,101.0057545,0.435081413,1,2
42.1649,78.08,TRN3.2,80,80.999,,,1,2
42.1649,78.08,TRN3.2,75,75.999,99.58797365,0.7381785,1,2
42.1649,78.08,TRN3.2,70,70.999,97.16303775,0.342339008,1,2
42.1649,78.08,TRN3.2,65,65.999,95.7867856,0.156494523,1,2
42.1649,78.08,TRN3.2,60,60.999,86.40175377,0.613832078,1,2
42.1649,78.08,TRN3.2,55,55.999,74.71817034,0.904792746,1,2
42.1649,78.08,TRN3.2,50,50.999,70.22883346,0.76572909,1,2
42.1649,78.08,TRN3.2,45,45.999,66.13964811,0.832568468,1,2
42.1649,78.08,TRN3.2,40,40.999,62.64085803,0.516136195,1,2
42.1649,78.08,TRN3.2,35,35.999,60.01291385,1.442865601,1,2
42.1649,78.08,TRN3.2,30,30.999,50.40993889,1.399374821,1,2
42.1649,78.08,TRN3.2,25,25.999,42.60087755,3.020408163,1,2
42.1649,78.08,TRN3.2,20,20.999,35.18552575,2.290190154,1,2
42.1649,78.08,TRN3.2,15,15.999,29.60072687,0.439465771,1,2
42.1649,78.08,TRN3.2,10,10.999,25.28344134,1.093819393,1,2
42.1649,78.08,TRN3.2,5,5.999,21.30219224,,1,2
42.1649,78.08,TRN3.2,0,0.999,,,1,2
42.1827,78.0931,TRN3.4,300,300.999,,,1,2
42.1827,78.0931,TRN3.4,295,295.999,,,1,2
42.1827,78.0931,TRN3.4,290,290.999,,,1,2
42.1827,78.0931,TRN3.4,285,285.999,,,1,2
42.1827,78.0931,TRN3.4,280,280.999,,,1,2
42.1827,78.0931,TRN3.4,275,275.999,,,1,2
42.1827,78.0931,TRN3.4,270,270.999,,,1,2
42.1827,78.0931,TRN3.4,265,265.999,,,1,2
42.1827,78.0931,TRN3.4,260,260.999,,,1,2
42.1827,78.0931,TRN3.4,255,255.999,,,1,2
42.1827,78.0931,TRN3.4,250,250.999,,,1,2
42.1827,78.0931,TRN3.4,245,245.999,,,1,2
42.1827,78.0931,TRN3.4,240,240.999,,,1,2
42.1827,78.0931,TRN3.4,235,235.999,,,1,2
42.1827,78.0931,TRN3.4,230,230.999,,,1,2
42.1827,78.0931,TRN3.4,225,225.999,,,1,2
42.1827,78.0931,TRN3.4,220,220.999,,,1,2
42.1827,78.0931,TRN3.4,215,215.999,,,1,2
42.1827,78.0931,TRN3.4,210,210.999,,,1,2
42.1827,78.0931,TRN3.4,205,205.999,,,1,2
42.1827,78.0931,TRN3.4,200,200.999,,,1,2
42.1827,78.0931,TRN3.4,195,195.999,,,1,2
42.1827,78.0931,TRN3.4,190,190.999,,,1,2
42.1827,78.0931,TRN3.4,185,185.999,,,1,2
42.1827,78.0931,TRN3.4,180,180.999,,,1,2
42.1827,78.0931,TRN3.4,175,175.999,,,1,2
42.1827,78.0931,TRN3.4,170,170.999,,,1,2
42.1827,78.0931,TRN3.4,165,165.999,,,1,2
42.1827,78.0931,TRN3.4,160,160.999,,,1,2
42.1827,78.0931,TRN3.4,155,155.999,,,1,2
42.1827,78.0931,TRN3.4,150,150.999,,,1,2
42.1827,78.0931,TRN3.4,145,145.999,,,1,2
42.1827,78.0931,TRN3.4,140,140.999,,,1,2
42.1827,78.0931,TRN3.4,135,135.999,,,1,2
42.1827,78.0931,TRN3.4,130,130.999,,,1,2
42.1827,78.0931,TRN3.4,125,125.999,,,1,2
42.1827,78.0931,TRN3.4,120,120.999,,,1,2
42.1827,78.0931,TRN3.4,115,115.999,,,1,2
42.1827,78.0931,TRN3.4,110,110.999,,,1,2
42.1827,78.0931,TRN3.4,105,105.999,,,1,2
42.1827,78.0931,TRN3.4,100,100.999,,,1,2
42.1827,78.0931,TRN3.4,95,95.999,,,1,2
42.1827,78.0931,TRN3.4,90,90.999,,,1,2
42.1827,78.0931,TRN3.4,85,85.999,,,1,2
42.1827,78.0931,TRN3.4,80,80.999,,,1,2
42.1827,78.0931,TRN3.4,75,75.999,,,1,2
42.1827,78.0931,TRN3.4,70,70.999,,,1,2
42.1827,78.0931,TRN3.4,65,65.999,,,1,2
42.1827,78.0931,TRN3.4,60,60.999,,,1,2
42.1827,78.0931,TRN3.4,55,55.999,,,1,2
42.1827,78.0931,TRN3.4,50,50.999,,,1,2
42.1827,78.0931,TRN3.4,45,45.999,117.4721962,0.367335563,1,2
42.1827,78.0931,TRN3.4,40,40.999,115.0306701,1.123192946,1,2
42.1827,78.0931,TRN3.4,35,35.999,106.328233,1.124435539,1,2
42.1827,78.0931,TRN3.4,30,30.999,101.2637455,0.739310025,1,2
42.1827,78.0931,TRN3.4,25,25.999,82.94637733,3.633030587,1,2
42.1827,78.0931,TRN3.4,20,20.999,73.20194169,1.030061521,1,2
42.1827,78.0931,TRN3.4,15,15.999,67.85416574,1.197250541,1,2
42.1827,78.0931,TRN3.4,10,10.999,41.86229352,6.308890839,1,2
42.1827,78.0931,TRN3.4,5,5.999,24.30235232,,1,2
42.1827,78.0931,TRN3.4,0,0.999,,,1,2
42.2114,78.0757,TRN3.5,300,300.999,,,1,2
42.2114,78.0757,TRN3.5,295,295.999,,,1,2
42.2114,78.0757,TRN3.5,290,290.999,,,1,2
42.2114,78.0757,TRN3.5,285,285.999,,,1,2
42.2114,78.0757,TRN3.5,280,280.999,,,1,2
42.2114,78.0757,TRN3.5,275,275.999,,,1,2
42.2114,78.0757,TRN3.5,270,270.999,,,1,2
42.2114,78.0757,TRN3.5,265,265.999,,,1,2
42.2114,78.0757,TRN3.5,260,260.999,,,1,2
42.2114,78.0757,TRN3.5,255,255.999,,,1,2
42.2114,78.0757,TRN3.5,250,250.999,,,1,2
42.2114,78.0757,TRN3.5,245,245.999,,,1,2
42.2114,78.0757,TRN3.5,240,240.999,,,1,2
42.2114,78.0757,TRN3.5,235,235.999,,,1,2
42.2114,78.0757,TRN3.5,230,230.999,,,1,2
42.2114,78.0757,TRN3.5,225,225.999,,,1,2
42.2114,78.0757,TRN3.5,220,220.999,,,1,2
42.2114,78.0757,TRN3.5,215,215.999,,,1,2
42.2114,78.0757,TRN3.5,210,210.999,,,1,2
42.2114,78.0757,TRN3.5,205,205.999,,,1,2
42.2114,78.0757,TRN3.5,200,200.999,,,1,2
42.2114,78.0757,TRN3.5,195,195.999,,,1,2
42.2114,78.0757,TRN3.5,190,190.999,,,1,2
42.2114,78.0757,TRN3.5,185,185.999,,,1,2
42.2114,78.0757,TRN3.5,180,180.999,,,1,2
42.2114,78.0757,TRN3.5,175,175.999,,,1,2
42.2114,78.0757,TRN3.5,170,170.999,,,1,2
42.2114,78.0757,TRN3.5,165,165.999,,,1,2
42.2114,78.0757,TRN3.5,160,160.999,,,1,2
42.2114,78.0757,TRN3.5,155,155.999,,,1,2
42.2114,78.0757,TRN3.5,150,150.999,,,1,2
42.2114,78.0757,TRN3.5,145,145.999,,,1,2
42.2114,78.0757,TRN3.5,140,140.999,,,1,2
42.2114,78.0757,TRN3.5,135,135.999,,,1,2
42.2114,78.0757,TRN3.5,130,130.999,,,1,2
42.2114,78.0757,TRN3.5,125,125.999,,,1,2
42.2114,78.0757,TRN3.5,120,120.999,,,1,2
42.2114,78.0757,TRN3.5,115,115.999,,,1,2
42.2114,78.0757,TRN3.5,110,110.999,,,1,2
42.2114,78.0757,TRN3.5,105,105.999,,,1,2
42.2114,78.0757,TRN3.5,100,100.999,,,1,2
42.2114,78.0757,TRN3.5,95,95.999,,,1,2
42.2114,78.0757,TRN3.5,90,90.999,,,1,2
42.2114,78.0757,TRN3.5,85,85.999,,,1,2
42.2114,78.0757,TRN3.5,80,80.999,,,1,2
42.2114,78.0757,TRN3.5,75,75.999,,,1,2
42.2114,78.0757,TRN3.5,70,70.999,,,1,2
42.2114,78.0757,TRN3.5,65,65.999,,,1,2
42.2114,78.0757,TRN3.5,60,60.999,,,1,2
42.2114,78.0757,TRN3.5,55,55.999,,,1,2
42.2114,78.0757,TRN3.5,50,50.999,,,1,2
42.2114,78.0757,TRN3.5,45,45.999,,,1,2
42.2114,78.0757,TRN3.5,40,40.999,,,1,2
42.2114,78.0757,TRN3.5,35,35.999,116.1339423,1.756591968,1,2
42.2114,78.0757,TRN3.5,30,30.999,110.6369507,,1,2
42.2114,78.0757,TRN3.5,25,25.999,110.0945548,0.509946547,1,2
42.2114,78.0757,TRN3.5,20,20.999,92.54416631,3.402497343,1,2
42.2114,78.0757,TRN3.5,15,15.999,78.04951121,0.832033155,1,2
42.2114,78.0757,TRN3.5,10,10.999,67.97831198,2.896007428,1,2
42.2114,78.0757,TRN3.5,5,5.999,41.69433288,,1,2
42.2114,78.0757,TRN3.5,0,0.999,,,1,2
42.224,78.0655,TRN3.6,300,300.999,,,1,2
42.224,78.0655,TRN3.6,295,295.999,,,1,2
42.224,78.0655,TRN3.6,290,290.999,,,1,2
42.224,78.0655,TRN3.6,285,285.999,,,1,2
42.224,78.0655,TRN3.6,280,280.999,,,1,2
42.224,78.0655,TRN3.6,275,275.999,,,1,2
42.224,78.0655,TRN3.6,270,270.999,,,1,2
42.224,78.0655,TRN3.6,265,265.999,,,1,2
42.224,78.0655,TRN3.6,260,260.999,,,1,2
42.224,78.0655,TRN3.6,255,255.999,,,1,2
42.224,78.0655,TRN3.6,250,250.999,,,1,2
42.224,78.0655,TRN3.6,245,245.999,,,1,2
42.224,78.0655,TRN3.6,240,240.999,,,1,2
42.224,78.0655,TRN3.6,235,235.999,,,1,2
42.224,78.0655,TRN3.6,230,230.999,,,1,2
42.224,78.0655,TRN3.6,225,225.999,,,1,2
42.224,78.0655,TRN3.6,220,220.999,,,1,2
42.224,78.0655,TRN3.6,215,215.999,,,1,2
42.224,78.0655,TRN3.6,210,210.999,,,1,2
42.224,78.0655,TRN3.6,205,205.999,,,1,2
42.224,78.0655,TRN3.6,200,200.999,,,1,2
42.224,78.0655,TRN3.6,195,195.999,,,1,2
42.224,78.0655,TRN3.6,190,190.999,,,1,2
42.224,78.0655,TRN3.6,185,185.999,,,1,2
42.224,78.0655,TRN3.6,180,180.999,,,1,2
42.224,78.0655,TRN3.6,175,175.999,,,1,2
42.224,78.0655,TRN3.6,170,170.999,,,1,2
42.224,78.0655,TRN3.6,165,165.999,,,1,2
42.224,78.0655,TRN3.6,160,160.999,,,1,2
42.224,78.0655,TRN3.6,155,155.999,,,1,2
42.224,78.0655,TRN3.6,150,150.999,,,1,2
42.224,78.0655,TRN3.6,145,145.999,,,1,2
42.224,78.0655,TRN3.6,140,140.999,,,1,2
42.224,78.0655,TRN3.6,135,135.999,,,1,2
42.224,78.0655,TRN3.6,130,130.999,,,1,2
42.224,78.0655,TRN3.6,125,125.999,,,1,2
42.224,78.0655,TRN3.6,120,120.999,,,1,2
42.224,78.0655,TRN3.6,115,115.999,,,1,2
42.224,78.0655,TRN3.6,110,110.999,,,1,2
42.224,78.0655,TRN3.6,105,105.999,,,1,2
42.224,78.0655,TRN3.6,100,100.999,,,1,2
42.224,78.0655,TRN3.6,95,95.999,,,1,2
42.224,78.0655,TRN3.6,90,90.999,,,1,2
42.224,78.0655,TRN3.6,85,85.999,,,1,2
42.224,78.0655,TRN3.6,80,80.999,,,1,2
42.224,78.0655,TRN3.6,75,75.999,,,1,2
42.224,78.0655,TRN3.6,70,70.999,,,1,2
42.224,78.0655,TRN3.6,65,65.999,,,1,2
42.224,78.0655,TRN3.6,60,60.999,,,1,2
42.224,78.0655,TRN3.6,55,55.999,,,1,2
42.224,78.0655,TRN3.6,50,50.999,,,1,2
42.224,78.0655,TRN3.6,45,45.999,,,1,2
42.224,78.0655,TRN3.6,40,40.999,118.7932418,2.268877665,1,2
42.224,78.0655,TRN3.6,35,35.999,106.0517744,2.592451623,1,2
42.224,78.0655,TRN3.6,30,30.999,96.64356514,1.077990329,1,2
42.224,78.0655,TRN3.6,25,25.999,78.5574017,1.493485985,1,2
42.224,78.0655,TRN3.6,20,20.999,69.73425239,1.351644095,1,2
42.224,78.0655,TRN3.6,15,15.999,63.55196053,2.023026316,1,2
42.224,78.0655,TRN3.6,10,10.999,54.0630561,2.187059063,1,2
42.224,78.0655,TRN3.6,5,5.999,28.20351555,,1,2
42.224,78.0655,TRN3.6,0,0.999,,,1,2
42.2745,78.3215,TRN4.2,300,300.999,,,1,2
42.2745,78.3215,TRN4.2,295,295.999,,,1,2
42.2745,78.3215,TRN4.2,290,290.999,,,1,2
42.2745,78.3215,TRN4.2,285,285.999,,,1,2
42.2745,78.3215,TRN4.2,280,280.999,,,1,2
42.2745,78.3215,TRN4.2,275,275.999,,,1,2
42.2745,78.3215,TRN4.2,270,270.999,,,1,2
42.2745,78.3215,TRN4.2,265,265.999,,,1,2
42.2745,78.3215,TRN4.2,260,260.999,,,1,2
42.2745,78.3215,TRN4.2,255,255.999,,,1,2
42.2745,78.3215,TRN4.2,250,250.999,,,1,2
42.2745,78.3215,TRN4.2,245,245.999,,,1,2
42.2745,78.3215,TRN4.2,240,240.999,,,1,2
42.2745,78.3215,TRN4.2,235,235.999,,,1,2
42.2745,78.3215,TRN4.2,230,230.999,,,1,2
42.2745,78.3215,TRN4.2,225,225.999,,,1,2
42.2745,78.3215,TRN4.2,220,220.999,,,1,2
42.2745,78.3215,TRN4.2,215,215.999,,,1,2
42.2745,78.3215,TRN4.2,210,210.999,,,1,2
42.2745,78.3215,TRN4.2,205,205.999,,,1,2
42.2745,78.3215,TRN4.2,200,200.999,,,1,2
42.2745,78.3215,TRN4.2,195,195.999,,,1,2
42.2745,78.3215,TRN4.2,190,190.999,,,1,2
42.2745,78.3215,TRN4.2,185,185.999,121.1182162,0.329676985,1,2
42.2745,78.3215,TRN4.2,180,180.999,119.4077392,0.357483553,1,2
42.2745,78.3215,TRN4.2,175,175.999,117.6503737,0.331419196,1,2
42.2745,78.3215,TRN4.2,170,170.999,114.3202219,1.235472558,1,2
42.2745,78.3215,TRN4.2,165,165.999,110.5998184,,1,2
42.2745,78.3215,TRN4.2,160,160.999,,,1,2
42.2745,78.3215,TRN4.2,155,155.999,109.818186,0.076591483,1,2
42.2745,78.3215,TRN4.2,150,150.999,109.4352286,0.076591483,1,2
42.2745,78.3215,TRN4.2,145,145.999,109.0522712,0.076591483,1,2
42.2745,78.3215,TRN4.2,140,140.999,108.3082248,0.173509228,1,2
42.2745,78.3215,TRN4.2,135,135.999,105.3178583,0.789278917,1,2
42.2745,78.3215,TRN4.2,130,130.999,101.5986639,0.687037329,1,2
42.2745,78.3215,TRN4.2,125,125.999,96.96140866,1.339626134,1,2
42.2745,78.3215,TRN4.2,120,120.999,90.29384591,1.318383659,1,2
42.2745,78.3215,TRN4.2,115,115.999,83.02453894,1.023722725,1,2
42.2745,78.3215,TRN4.2,110,110.999,78.85939057,0.785356411,1,2
42.2745,78.3215,TRN4.2,105,105.999,75.38428719,0.284603997,1,2
42.2745,78.3215,TRN4.2,100,100.999,73.56504892,0.498891879,1,2
42.2745,78.3215,TRN4.2,95,95.999,71.2402637,0.179955457,1,2
42.2745,78.3215,TRN4.2,90,90.999,70.11176561,0.399457192,1,2
42.2745,78.3215,TRN4.2,85,85.999,65.79296296,1.566635011,1,2
42.2745,78.3215,TRN4.2,80,80.999,62.10151708,0.485243582,1,2
42.2745,78.3215,TRN4.2,75,75.999,60.27618431,0.919823486,1,2
42.2745,78.3215,TRN4.2,70,70.999,56.18454911,0.265035935,1,2
42.2745,78.3215,TRN4.2,65,65.999,54.85936944,0.265035935,1,2
42.2745,78.3215,TRN4.2,60,60.999,53.93536976,0.157709394,1,2
42.2745,78.3215,TRN4.2,55,55.999,53.14682279,0.157709394,1,2
42.2745,78.3215,TRN4.2,50,50.999,51.26499576,0.552966102,1,2
42.2745,78.3215,TRN4.2,45,45.999,48.73013385,0.433426769,1,2
42.2745,78.3215,TRN4.2,40,40.999,46.563,0.369098039,1,2
42.2745,78.3215,TRN4.2,35,35.999,44.7175098,0.369098039,1,2
42.2745,78.3215,TRN4.2,30,30.999,38.94560159,1.247316802,1,2
42.2745,78.3215,TRN4.2,25,25.999,34.49533358,0.292067604,1,2
42.2745,78.3215,TRN4.2,20,20.999,33.03499556,0.292067604,1,2
42.2745,78.3215,TRN4.2,15,15.999,32.39182665,0.074966353,1,2
42.2745,78.3215,TRN4.2,10,10.999,30.46028914,1.241912189,1,2
42.2745,78.3215,TRN4.2,5,5.999,26.02259045,,1,2
42.2745,78.3215,TRN4.2,0,0.999,,,1,2
42.3238,78.4892,TRN5.1,300,300.999,,,1,2
42.3238,78.4892,TRN5.1,295,295.999,,,1,2
42.3238,78.4892,TRN5.1,290,290.999,,,1,2
42.3238,78.4892,TRN5.1,285,285.999,,,1,2
42.3238,78.4892,TRN5.1,280,280.999,,,1,2
42.3238,78.4892,TRN5.1,275,275.999,,,1,2
42.3238,78.4892,TRN5.1,270,270.999,,,1,2
42.3238,78.4892,TRN5.1,265,265.999,,,1,2
42.3238,78.4892,TRN5.1,260,260.999,,,1,2
42.3238,78.4892,TRN5.1,255,255.999,,,1,2
42.3238,78.4892,TRN5.1,250,250.999,,,1,2
42.3238,78.4892,TRN5.1,245,245.999,,,1,2
42.3238,78.4892,TRN5.1,240,240.999,,,1,2
42.3238,78.4892,TRN5.1,235,235.999,,,1,2
42.3238,78.4892,TRN5.1,230,230.999,,,1,2
42.3238,78.4892,TRN5.1,225,225.999,,,1,2
42.3238,78.4892,TRN5.1,220,220.999,,,1,2
42.3238,78.4892,TRN5.1,215,215.999,,,1,2
